,x11RSHO,x11RELB,x11RWRA,x12RSHO,x12RELB,x12RWRA,x13RSHO,x13RELB,x13RWRA,x15RSHO,x15RELB,x15RWRA,x16RSHO,x16RELB,x16RWRA,x21RSHO,x21RELB,x21RWRA,x22RSHO,x22RELB,x22RWRA,x23RSHO,x23RELB,x23RWRA,x25RSHO,x25RELB,x25RWRA,x26RSHO,x26RELB,x26RWRA,x31RSHO,x31RELB,x31RWRA,x32RSHO,x32RELB,x32RWRA,x33RSHO,x33RELB,x33RWRA,x35RSHO,x35RELB,x35RWRA,x36RSHO,x36RELB,x36RWRA,x41RSHO,x41RELB,x41RWRA,x42RSHO,x42RELB,x42RWRA,x43RSHO,x43RELB,x43RWRA,x45RSHO,x45RELB,x45RWRA,x46RSHO,x46RELB,x46RWRA,x51RSHO,x51RELB,x51RWRA,x52RSHO,x52RELB,x52RWRA,x53RSHO,x53RELB,x53RWRA,x55RSHO,x55RELB,x55RWRA,x56RSHO,x56RELB,x56RWRA,x61RSHO,x61RELB,x61RWRA,x62RSHO,x62RELB,x62RWRA,x63RSHO,x63RELB,x63RWRA,x65RSHO,x65RELB,x65RWRA,x66RSHO,x66RELB,x66RWRA
x25RWRA,0.9998025768608427,0.9996957366085573,0.9990751802689426,0.9937629655672197,0.999032662992537,0.9997421671811781,0.9938533616110522,0.9957621292559347,0.9994105993595966,0.9972577747739954,0.995882460446503,0.9997205196501743,0.9994919818772848,0.9997124056553287,0.9997587282218681,0.9996416637133511,0.9996270056876042,0.9994332076136525,0.9954094459007564,0.9997873526275358,0.9994737406031333,0.9925937970534359,0.997035298928651,0.9995936389117374,0.9968094899502504,0.9991591341924088,1.0,0.9975922515685646,0.9998921351012888,0.9983742480246333,0.9994781466760896,0.9996964060684219,0.9997856838525507,0.9972221569377396,0.9991963220601647,0.9996753617657756,0.998390511950152,0.992212161610685,0.9998908776381445,0.988020092222818,0.9987325373927373,0.9988671423805316,0.9995967722020299,0.9996697920627319,0.9990410362866557,0.9995401694366991,0.9998236881750303,0.9985160798818531,0.9994249405805958,0.9991213071232746,0.9994983885828864,0.9965979727653675,0.9925947660088048,0.9996813501967832,0.9972549328845987,0.9985541158552391,0.9998061161514284,0.9996268697066019,0.9998820064855595,0.9986117867767746,0.9994018792680108,0.9995848595502345,0.9997311878632161,0.9989527307863798,0.999315601060194,0.99957695758219,0.9560331155964588,0.9968297784994403,0.9998774086259069,0.9967926424420569,0.9991408073372694,0.9996260579000957,0.9997873467856087,0.9997578176102293,0.9997325830593953,0.9995502527365047,0.9991019493106822,0.9984283567250589,0.999507826697748,0.9978643514634714,0.9998131019164406,0.9967665661045011,0.9955907485404171,0.9996982960423347,0.9960225037042805,0.9997167243252153,0.9997054035491869,0.9995773718569232,0.9995959264179939,0.9992916462439871
x26RSHO,0.9984308758409053,0.9971470062098433,0.9940563310286633,0.997841708015146,0.9995972518787534,0.9964129902896746,0.9977416179362972,0.9993667500589201,0.9953052864755021,0.9992517848302797,0.9988548409276117,0.997413582880539,0.9897474404666001,0.9947681451447283,0.992728084758172,0.9987560222728619,0.9966400634552556,0.994317861079842,0.9990706438941996,0.998113203715359,0.9936347224283748,0.9969121457126031,0.9994947425987044,0.9937842337470292,0.99901059962275,0.9997144549479701,0.9975922515685646,1.0,0.9975323332565831,0.9935172501152806,0.9990946916091532,0.9981718044599999,0.9940157486053248,0.9994004618765299,0.9993078991460138,0.9955307672832867,0.9994241170707335,0.996485246673932,0.9969650725531419,0.9948885150655625,0.9997579986744723,0.9940057742318804,0.9969611131555427,0.9979917468225833,0.9923596858683553,0.9988710243605926,0.9987446139033846,0.9911495263420775,0.9981951947623213,0.9991906117634015,0.9951333249769602,0.9988948167488126,0.9963418661678777,0.9961839625449678,0.9992506102408317,0.9995078691763212,0.9972049770699245,0.9964759439768471,0.9969281956769787,0.9925559848240696,0.9988809680821868,0.9990785633292835,0.9948244522570026,0.9993300705091173,0.9984946991796568,0.9944036432020708,0.9716280554727559,0.9991828575446913,0.9977325687569747,0.9982456191515783,0.9995148563104475,0.9963407672789311,0.9994922700115236,0.9980686994561669,0.9942814308449915,0.9981803748614204,0.9955381140669208,0.9942885186614596,0.9961410357643279,0.9998415138948507,0.9956916108964746,0.9993187643721958,0.9992223665585194,0.9948481120287893,0.9989260255579884,0.9983482137417791,0.9958233771570958,0.9974633705858773,0.9950050550527868,0.9934042488896289
x26RELB,0.999773499012496,0.9995712046082473,0.9975275797978643,0.9931243473010373,0.9986887302774776,0.9998909060332613,0.9934519287518909,0.9956367926082115,0.9997477100659463,0.9971148168267839,0.9956901082050508,0.9998288768891775,0.9960725284005737,0.9991920408892495,0.9953978773982664,0.999794588377684,0.9995831748895578,0.9977566961950706,0.9949360208661325,0.9998137826792768,0.9994346746376779,0.9920146874342114,0.9967363589312495,0.9994717625130787,0.9962542313058865,0.99900870279648,0.9998921351012888,0.9975323332565831,1.0,0.9966581883718953,0.999489080456856,0.9996399009791646,0.9960035130403321,0.996871862303586,0.9990936606249435,0.9998668058611005,0.9980637610145262,0.9920949182834261,0.9999179300928523,0.9866503050068676,0.9985648403233038,0.9989954529815879,0.9991202010576469,0.9999288865558603,0.9968011137563221,0.9996878259023426,0.9997903923229959,0.9956510112200953,0.9994838508887364,0.9990861735967036,0.9997763686088101,0.9965790767689885,0.9924749870773089,0.9997858076364644,0.9965620776584252,0.9984242897827594,0.9998757844102573,0.9995206368888462,0.9990648966030649,0.9959082475700587,0.9957262161693368,0.9997206432743411,0.9968678603955289,0.9990260120820421,0.9994435324191279,0.9996782675980632,0.954422024179656,0.9965307116847195,0.9999064952455197,0.9963322844085659,0.9989117890684603,0.9997603992370542,0.9982973121537135,0.9995658722302434,0.9975592805514251,0.9992736628686945,0.9992610391787239,0.9981723299910947,0.9998120781968182,0.9978063144512772,0.9998681258979937,0.9966970004869256,0.9952447302919795,0.9996959491216102,0.9956479385513942,0.9996457521278399,0.9997552191882668,0.9994780975435766,0.9986845801562823,0.997266015821337
x26RWRA,0.9975950384765101,0.9984281409942782,0.9998095797366108,0.9855679572296026,0.9953371728522443,0.9990349602695254,0.9862051142507314,0.9899261099453884,0.9996793802641311,0.9923249082120628,0.9895509097112103,0.9987092674250196,0.9990705970068954,0.9989532170943127,0.9998224298487852,0.9961539457675626,0.9984456578634954,0.9997855339365249,0.9887020977570993,0.9982091840771153,0.9997699450583297,0.9842767648925809,0.9918881860862425,0.9996346940613557,0.9940271921105773,0.9960713037691419,0.9983742480246333,0.9935172501152806,0.9966581883718953,1.0,0.9970724223123213,0.9981392958617343,0.9998793755271597,0.991300125769259,0.9962493897925692,0.9995818243440089,0.9951938307920548,0.9836393911456576,0.9990108852450502,0.9839114709896575,0.9949263600120458,0.999773352864017,0.999236739283803,0.9969692666839053,0.9999401840375952,0.9974018274023928,0.9971020912047808,0.9998815785465315,0.9982277431230587,0.9961978620168228,0.9996213840833242,0.9911967959461816,0.9844306079405657,0.9993876348975805,0.9936078602819439,0.9954790012409575,0.9988753550921635,0.9979733088648511,0.9990413877635267,0.9999315315789189,0.9912476827970025,0.99685830648103,0.9998718117857976,0.9958464605336712,0.9969694595572004,0.9996866178881332,0.9509073298807657,0.9907246938415776,0.9984443792886802,0.9928284477652217,0.9959609434974622,0.9993951869798552,0.9933974092840632,0.998281299297908,0.999903968872755,0.9985785495217612,0.9990942830123196,0.9996808680650564,0.999359677409404,0.9935480872398135,0.9994623019354756,0.9913962257351812,0.9891033876234411,0.999552116264833,0.9902715668247126,0.9976797514210058,0.9994336763954608,0.9982852219973194,0.9990794974676929,0.9999153028033249
x31RSHO,0.9997599116425193,0.9993442938629161,0.9975937684847134,0.9963095247722641,0.9991369231485407,0.9995000205259819,0.9961157889742335,0.9975243408144955,0.9989533056776736,0.9992365025542068,0.998443843964003,0.9992134521358196,0.9939322931229976,0.997998155536153,0.9963212810778519,0.9995867970694927,0.9990429985128523,0.9976660818327462,0.9970262710452763,0.9995793336327836,0.9984227585641126,0.9949933974364732,0.998175045048518,0.9981221254126773,0.9987361709359254,0.9994612379522864,0.9994781466760896,0.9990946916091532,0.999489080456856,0.9970724223123213,1.0,0.9996838571416992,0.9968601935092886,0.998695983944304,0.9992430856342884,0.9991558582237167,0.9983924908451065,0.9955896775078522,0.9995626211962212,0.9915074885730103,0.9995705578880492,0.9974196255866841,0.9989661908229722,0.9995245811492932,0.9964043303571546,0.9998296969403346,0.9998012170160621,0.9956818370194812,0.9990335410588824,0.9996400240963078,0.9988790793312614,0.9987117836095172,0.9962691860371976,0.9991944565185524,0.9988480181808411,0.9992105516225344,0.9991556984561429,0.9990527501876794,0.999197327364433,0.9964681097601443,0.9980782090923602,0.9998040369200811,0.9977372264340673,0.9996366018211537,0.9997825588670061,0.9986291359845643,0.9621449223833075,0.9984224124603347,0.9995602686639269,0.9989323084751661,0.9995104188211772,0.9986859583916367,0.9990231316406144,0.9996507840215276,0.9975110267313447,0.9996006417722176,0.9985635762908234,0.997711538767778,0.999320192044587,0.9985676005634156,0.9992618427958405,0.9983891109738645,0.9973639334572314,0.9988988908890968,0.9985641621263677,0.999654500408425,0.9989716193541428,0.9992639791146456,0.9980216899120348,0.9971462549983399
x31RELB,0.9999330491389871,0.999902893920068,0.9986655793272182,0.9925687861092335,0.9989781073247495,0.9997911142410163,0.9930950343856367,0.995628197479916,0.9996168497617629,0.9963824933200646,0.9946467499075154,0.9999104494521365,0.9967341440013929,0.9994421613093945,0.9971986502095789,0.9995376527161707,0.9998492688147922,0.9988142923650717,0.9947865502896872,0.9999061527732569,0.9990757158207785,0.9916956802742868,0.9968296041271782,0.9990760991324794,0.9963876326147632,0.998795191961314,0.9996964060684219,0.9981718044599999,0.9996399009791646,0.9981392958617343,0.9996838571416992,1.0,0.9976553887661969,0.9964903436255316,0.9993135211354729,0.99968994003127,0.9985105535692772,0.9909766354672386,0.9998481676105414,0.988070772457308,0.9982215092852311,0.9989245058486151,0.9995627834740423,0.9997839231942895,0.9980528833373141,0.9998001442743373,0.999750485176561,0.997292329855329,0.9997130000330791,0.9992208462247262,0.9995877086709187,0.9957718223756737,0.990802715337039,0.9997198735480263,0.9961251853655924,0.9983390423649781,0.9998910167251395,0.9998036896561032,0.999764462255669,0.9974660195973637,0.9966005824848654,0.9997219144565379,0.9985372213235931,0.9991365578235851,0.9994321661231198,0.9993545143860212,0.9571845197409892,0.9960917572407642,0.9998943699934463,0.9954841522102151,0.9985665064165646,0.9997339693154167,0.9982150939751653,0.9999587753994743,0.9987090945257427,0.9998797461382176,0.9996637623853973,0.9990640739299668,0.9997154293635616,0.9981384444460013,0.9997159163688764,0.996597345096563,0.9951439757931831,0.9994506546167503,0.9947911656644733,0.9995222059446581,0.9995974089636053,0.9999019239190216,0.9993029006035568,0.9984234538430738
x31RWRA,0.9971734452955148,0.9981140255013825,0.9997159602073341,0.9920472121581634,0.9983317235182055,0.9999174089611862,0.9923709741139889,0.9951617828271032,0.9998943086747533,0.9963456529487723,0.9944253611825896,0.9998904564353761,0.9994324917241867,0.9985947545529735,0.9998544904176819,0.9953692546217293,0.9980697741755881,0.9996931672259645,0.9944031363244439,0.9997185401698725,0.9997172278973024,0.9910134196951735,0.9961906563409708,0.9998214251753755,0.9963004952354678,0.9986942870577883,0.9997856838525507,0.9940157486053248,0.9960035130403321,0.9998793755271597,0.9968601935092886,0.9976553887661969,1.0,0.9961913547621684,0.9988271598814686,0.9999591606140635,0.9981319099383905,0.9905366873949485,0.9999017233147348,0.9865482108088629,0.9980910478239338,0.9992534742272905,0.9992349558270592,0.996372387569299,0.9998171502343385,0.997451448091342,0.9964409155872055,0.9997745647410169,0.9996370985736561,0.9989223516811659,0.9999261077128271,0.9955903833653048,0.990711105875907,0.9999130893012934,0.9961762499238227,0.9981552062256545,0.9999481393924685,0.9976519814664626,0.9988039609602295,0.9998661566072783,0.9913285341987383,0.9963051100186638,0.999854959661618,0.9987752735398002,0.9992522175752583,0.9998919188480657,0.9534640229678762,0.9957031071522596,0.9998079760349088,0.9959787571001807,0.9986100226373349,0.999892675151215,0.9925052652033022,0.9978932472199014,0.9998327311191602,0.9982575495251746,0.9987743638056371,0.9995102920439773,0.999804684393324,0.9972974002461109,0.9999666285006228,0.9961166823656427,0.9947469070686275,0.9998765247748562,0.9947471860525492,0.9995314295165824,0.9998581496705082,0.9980249408217337,0.9989977891099103,0.9998195123043463
x32RSHO,0.9976674444479643,0.9958868703435035,0.9935479656409536,0.9991512791372213,0.9989236710085043,0.9970842159314985,0.9988417983512382,0.9997364912000776,0.9945555040521998,0.9996854959395998,0.9996420161766812,0.9961105656389005,0.9987157222464337,0.995783346717165,0.9955077353582598,0.9970871080496087,0.9958213819535211,0.9946973192875369,0.9995151006733328,0.9971884966653893,0.995028292591008,0.9983927825970553,0.999717076292118,0.9953470742138231,0.999205606875096,0.9986253918201639,0.9972221569377396,0.9994004618765299,0.996871862303586,0.991300125769259,0.998695983944304,0.9964903436255316,0.9961913547621684,1.0,0.9980942330778412,0.9954241415354504,0.9982327292707837,0.998590105488763,0.9965265294349405,0.9944851144405327,0.9990722231733606,0.9930729155035437,0.9984897728911256,0.9957225130005987,0.9935565835371812,0.9976704515413312,0.9971752230216145,0.9921360505180413,0.9967806682928713,0.9989724466830477,0.9947805907738647,0.9996163597809589,0.9985597576376746,0.9954955911923681,0.9993041399013171,0.9983592524260919,0.9964959649628904,0.9949228134748,0.9963084537657848,0.992135916483945,0.9965951621293176,0.9983620445686047,0.9955483724182473,0.9992494563803115,0.9990791542039839,0.9951912560663206,0.9674630757707828,0.9997533299219534,0.9969869120823475,0.9993471968512854,0.9985454603817665,0.9951577028735236,0.9971892091743673,0.9965785453365185,0.9956282343575945,0.9980422787990173,0.993622955538716,0.9914729938906853,0.9951417730525406,0.9995501788128641,0.9961373086083579,0.9998444632028829,0.9997639858404005,0.9955886269759483,0.9995126788852542,0.9976967290660167,0.9953735849442089,0.9951397695349496,0.994927312564435,0.9938396972860332
x32RELB,0.9996263286623118,0.9987707281838518,0.996971320140734,0.9949487124126907,0.9997543723556878,0.9992682129822911,0.9948742800097987,0.9980879245193894,0.9983640929204073,0.9976654368530877,0.9964059325816351,0.9992943124513073,0.9992558996858864,0.9985790858180434,0.9982728213907327,0.999653752287628,0.9992400993586922,0.9978410216495281,0.9973287903174454,0.9994447565565048,0.9974585323670507,0.9940404969588146,0.9985875092129305,0.9985434495940099,0.9969885041475978,0.9992905293631623,0.9991963220601647,0.9993078991460138,0.9990936606249435,0.9962493897925692,0.9992430856342884,0.9993135211354729,0.9988271598814686,0.9980942330778412,1.0,0.9985660682750962,0.9991904630223335,0.9933762908243052,0.998973687543648,0.9875878463024605,0.9989867347530271,0.9969724205247307,0.9993025369883106,0.9991905596461929,0.9963972547584751,0.9996120386323408,0.9993688637609769,0.9966524558101688,0.9993292994283111,0.9995476742326718,0.9985171873190976,0.9971850540674358,0.9932577627438519,0.9984073792126871,0.9969281784714685,0.9987298677288046,0.9990698092640597,0.9982812678944581,0.9988098927638444,0.9963091127826663,0.9995955146865536,0.9997895606957287,0.9987340578554131,0.9996730934901716,0.9993224372271788,0.9981646345938844,0.9563259062371513,0.9974435312203224,0.9993648868362289,0.9968199224919846,0.9991095110453622,0.9986304806251604,0.9996531246543664,0.9994480475659112,0.9984483357427923,0.9995145011628431,0.9976654038858496,0.9969944054053951,0.9984261768093116,0.9994877598513616,0.9987963889089193,0.9983887116574028,0.9975585644338278,0.9985634284133286,0.9963360476328265,0.999277610201937,0.9982202033838675,0.9991056869632903,0.9988717205559977,0.9975269800487427
x32RWRA,0.9994178200294704,0.9999088643311261,0.9997230245254343,0.9909508596804333,0.9979809871951374,0.9998538360596919,0.9912701004293998,0.9943408782015423,0.9999287295558318,0.9954652362111618,0.9935875100138009,0.99980167518689,0.9994834303163059,0.9999398529349212,0.9997599264104706,0.9992362906287251,0.9998824699881806,0.9999001603342428,0.9934908005896523,0.9996124841341752,0.9997415543541729,0.989799772470506,0.9955953738286063,0.999833583674827,0.995341532117765,0.9982297584435461,0.9996753617657756,0.9955307672832867,0.9998668058611005,0.9995818243440089,0.9991558582237167,0.99968994003127,0.9999591606140635,0.9954241415354504,0.9985660682750962,1.0,0.997667479938506,0.9893354165111381,0.999857492794712,0.9849660771367402,0.9975374290106723,0.9994605426286167,0.9994393114415051,0.999603967809009,0.9994123903085719,0.9993543663518515,0.9995659684063222,0.9992332082529916,0.9993806405767246,0.9985149048109768,0.999938597560034,0.9947542069458771,0.9895307868154868,0.9998972248675214,0.9952597231558293,0.9976562032345433,0.999871558904066,0.999932695098836,0.9998763481336915,0.9994577909411914,0.9979502358385173,0.9988137351799059,0.9999534736267883,0.9983655275208014,0.9989698291497692,0.9998983449903849,0.9512705955949583,0.9948364620105372,0.999729166473084,0.9950139899728818,0.9981198199414119,0.9999300355160216,0.9983480529043498,0.9996317401716444,0.9999188308441764,0.999246798304719,0.9998815436430036,0.9996739049774002,0.9998340408082509,0.9968510620499156,0.9999484451130262,0.9954371173556608,0.9937963967725253,0.9998755189264861,0.9937030755619314,0.9992682060920652,0.999922871590341,0.9995468234647616,0.9998536375869301,0.9997460069196068
x33RSHO,0.9987593679964727,0.9977089111063007,0.99664990044824,0.9958022260512648,0.9995056697714566,0.9986420975817831,0.9960292307974479,0.998176944922811,0.9976701942707003,0.9975056081166912,0.9964553835498974,0.9980869010598206,0.999094709319702,0.9981013925131296,0.9976182212100138,0.9989226256095465,0.9982522575684033,0.997294528658372,0.9978552910211222,0.9989068604195396,0.9973728545553214,0.9950270724130448,0.9984633141803396,0.9978854153106377,0.9986760376396634,0.9996145313135939,0.998390511950152,0.9994241170707335,0.9980637610145262,0.9951938307920548,0.9983924908451065,0.9985105535692772,0.9981319099383905,0.9982327292707837,0.9991904630223335,0.997667479938506,1.0,0.9936596594781333,0.9984407291854541,0.9949245078624672,0.9991955568110572,0.9958930857213479,0.9991240732341439,0.9982343484045169,0.9966789085102635,0.9992052130027952,0.9987462455600205,0.9956278789565863,0.9988754883526434,0.9993675892721985,0.9973264131368255,0.9970406434091907,0.992579433445419,0.9979138036335985,0.998486849594819,0.9993602307823827,0.9982432550670873,0.9972287521908867,0.9979709589802538,0.9955421312566439,0.9990461122752583,0.9989071083369157,0.9975677486795499,0.999231061204327,0.9993591723966729,0.9973191421852277,0.9699504453072246,0.9980012343575811,0.998513472429233,0.9969544551288154,0.9992684559673778,0.997411612481493,0.9986683780242726,0.9980309755104132,0.9979118632920081,0.9994316282466044,0.9966681050811829,0.9954328880817299,0.9971739457218392,0.999257435152546,0.9982496243563712,0.9979979865609165,0.9980023089776179,0.998103215959158,0.9966982969555251,0.9985093370149152,0.9975822490533938,0.9976834613916001,0.9974470405963971,0.9964246621221363
x33RELB,0.9930672318477191,0.9900823185420783,0.9865344502102161,0.9995372084983775,0.9949228126492929,0.9914327805363018,0.9994405310362573,0.9985239714168022,0.9876806188115271,0.998829135139267,0.9994249334595816,0.9902838761302097,0.9950684571077577,0.989843272235665,0.9896508567808988,0.9915012186700867,0.9894052107044259,0.9883167677748526,0.9987589028288313,0.991896035502068,0.9895494279134465,0.9995189038612912,0.9979212278794636,0.9889069145738781,0.9989667788711959,0.9955066505649082,0.992212161610685,0.996485246673932,0.9920949182834261,0.9836393911456576,0.9955896775078522,0.9909766354672386,0.9905366873949485,0.998590105488763,0.9933762908243052,0.9893354165111381,0.9936596594781333,1.0,0.9908810690766435,0.9971238359755349,0.9961798100880562,0.986850182299124,0.9946167057477109,0.9895491157733765,0.9865635225162712,0.9925950756748452,0.9917955790785784,0.9847569847819879,0.9920139407314861,0.9954125518999185,0.9879003686811678,0.9989132683590871,0.9996936876606799,0.9892237636856129,0.9990259720061357,0.9954272345196569,0.9912033206376218,0.9880901160386067,0.990591682434916,0.9852638167768658,0.9903543535505767,0.9944434879410952,0.9894292301499866,0.9961147379400426,0.9957435021077401,0.9894557794654788,0.9735883133335586,0.9986272021064343,0.9914939321147478,0.998985394470132,0.9952999394218676,0.9893506492499502,0.9918460982280479,0.9912144437164869,0.9890742171388502,0.9933730411302676,0.9867215720628093,0.9827941775145707,0.989147808565637,0.9969286469749239,0.9902087826437344,0.9988731290106664,0.9989549313409026,0.9892685373487975,0.9991291620475135,0.9937978393815563,0.9894257740775252,0.9881952889617334,0.9884730224152555,0.9871988707604628
x33RWRA,0.999743535998496,0.9998353570222056,0.9992451760167357,0.9926341589902602,0.9986031793623281,0.9998540483485503,0.9927751136679903,0.995338698636653,0.9997694742914364,0.996704939710162,0.9950443871036512,0.9997931164677065,0.9995963680176102,0.9998917913698908,0.9996860328303042,0.9995998649675413,0.9998773130151475,0.9996715772720794,0.9948102441770185,0.9998356450034055,0.9995027223378247,0.9913537119788075,0.9963085475545793,0.9997705058077502,0.9970342893595606,0.999005326053256,0.9998908776381445,0.9969650725531419,0.9999179300928523,0.9990108852450502,0.9995626211962212,0.9998481676105414,0.9999017233147348,0.9965265294349405,0.998973687543648,0.999857492794712,0.9984407291854541,0.9908810690766435,1.0,0.9885924985661085,0.9984308384545231,0.9991398733956998,0.999672583476327,0.9998480727186216,0.9989444954883834,0.9996930349043244,0.9998950840582082,0.9990129441976797,0.9995982181181976,0.9990478956066958,0.9997876811840438,0.9959113062285085,0.991107598609525,0.9998894835937017,0.996991610112334,0.9985054350171049,0.99988573705047,0.9998088442548785,0.9999263289369796,0.999031882462626,0.9994101112418271,0.9993463255253585,0.9998631374642373,0.9988975117475141,0.9994040462213652,0.9997573258580105,0.9569026613817538,0.9960136773982939,0.999867639206545,0.9962917639651727,0.9989012307714353,0.9998003522169062,0.9994915535903282,0.9997759470710604,0.9997963577189043,0.9996650263808405,0.9995703792843306,0.9992180045602127,0.9998000706578389,0.9975629893849417,0.9999265202537564,0.9963794002336173,0.9950325414836956,0.9998127460302874,0.995359860697783,0.9996423375266341,0.9998200086045137,0.9997358333518259,0.9998382954461615,0.999431678015803
x35RSHO,0.9895936734348525,0.9826858242248111,0.9824969409706722,0.9978400779690058,0.9928345798421853,0.984872641502055,0.9971450526150697,0.993465953723277,0.9865921457254804,0.995897208096686,0.9969724940194719,0.9853092897034411,0.9908669640832958,0.9874920545540006,0.9881148179234991,0.9875751663511865,0.9857398228247273,0.9852112206145814,0.9946942664160237,0.9902717143937897,0.9885154757386057,0.9946371967172318,0.9934300677714734,0.9856178819993431,0.9958489827634638,0.9947936083465342,0.988020092222818,0.9948885150655625,0.9866503050068676,0.9839114709896575,0.9915074885730103,0.988070772457308,0.9865482108088629,0.9944851144405327,0.9875878463024605,0.9849660771367402,0.9949245078624672,0.9971238359755349,0.9885924985661085,1.0,0.9955752803246348,0.9869343350428313,0.9929984218927852,0.9872054220297906,0.9834694436526324,0.9912491124952959,0.9863641940671801,0.9812899399195228,0.9916857653645567,0.9944741976389185,0.9818848373544539,0.9950728888218426,0.9966338920126285,0.9876495073928031,0.9970635868810944,0.9963513324280345,0.9874180653195926,0.9825269984297391,0.9851990534692192,0.9864761838379522,0.9905472809522773,0.9892754158373295,0.9837171203028946,0.9922838237497444,0.9940182207780005,0.9851601123699641,0.987172412120811,0.9956516615877418,0.9860432989987418,0.9943470629896657,0.9947090703089653,0.9863306526498491,0.9865707189411085,0.9832674866140828,0.9836331607074901,0.9938183652205222,0.9838183959890185,0.978527383205674,0.9838141229524112,0.9917932015277348,0.9874506896714211,0.9933932097356085,0.9951925367506773,0.986926832935327,0.997909251099635,0.9923359131879854,0.9852947105691948,0.9827082498597081,0.9866426197004988,0.982556703097154
x35RELB,0.9991490204487664,0.9974633749897049,0.996009035115222,0.9973148994968191,0.9997291857062987,0.9982006731754842,0.9978914680480632,0.9989564871557141,0.9969175415821356,0.9994179175982754,0.9988347883006601,0.9978398595866665,0.9995399746055548,0.9979175570924215,0.9979573109735775,0.998431214718418,0.9974905624893541,0.9971343503410428,0.9985305382570986,0.9988283678502907,0.9978493409857598,0.997115733790419,0.9992697403905252,0.9973831992228517,0.9994117623171516,0.9998083860325826,0.9987325373927373,0.9997579986744723,0.9985648403233038,0.9949263600120458,0.9995705578880492,0.9982215092852311,0.9980910478239338,0.9990722231733606,0.9989867347530271,0.9975374290106723,0.9991955568110572,0.9961798100880562,0.9984308384545231,0.9955752803246348,1.0,0.9967730629155279,0.9996267831488742,0.9977605317977875,0.996094785097763,0.9991246537752119,0.9984151452478954,0.995110813762393,0.9988661876725629,0.9997957042801114,0.9965722672762117,0.9988995325505755,0.9962337423581676,0.997708039453037,0.9994075470766228,0.9997774179828736,0.998364503176726,0.9968100108560308,0.9979899080307831,0.9959544325232542,0.9982782092891175,0.9992906101183054,0.9974609072703208,0.999696002013825,0.9997573441887733,0.9975302046520075,0.9712274365714213,0.9991257491708122,0.9982753510885708,0.9986619211633528,0.9997641123000301,0.9977219767372045,0.9984253508457039,0.997906959869968,0.9972171536103689,0.9994132980172997,0.9962323078613958,0.9937974298074383,0.997407185375617,0.9994450502448953,0.9980654074558143,0.9986631110417798,0.9987520862373022,0.9975749258560815,0.9991107077072398,0.9995195583022082,0.997538695914687,0.9967303088150515,0.9974468672754591,0.9965405963954884
x35RWRA,0.9984037643583465,0.9990676870589843,0.9996573444687762,0.9881357684534003,0.9964919632936745,0.9985481619331376,0.9887557891985197,0.9909276140412278,0.9993923928724513,0.9948781498120383,0.9924094054193028,0.9990814224790646,0.9973718906795559,0.9993460937936574,0.9995632038718147,0.998449890273599,0.9989008065018311,0.9996857979311478,0.9901413214720954,0.9987030563085272,0.9996999627681759,0.9866845382601932,0.9933532701617757,0.9993821737911732,0.9962901434112964,0.9976703619999723,0.9988671423805316,0.9940057742318804,0.9989954529815879,0.999773352864017,0.9974196255866841,0.9989245058486151,0.9992534742272905,0.9930729155035437,0.9969724205247307,0.9994605426286167,0.9958930857213479,0.986850182299124,0.9991398733956998,0.9869343350428313,0.9967730629155279,1.0,0.9979100176110691,0.9992063436959563,0.9996923527361987,0.9980899431099133,0.9985596833504319,0.999665348687243,0.998920506625474,0.9968451496852909,0.9993767500808601,0.9935988723024161,0.9878364728917417,0.9995546482179642,0.9961325885652454,0.997277426469739,0.9992328340074748,0.9994708079080632,0.9992073084164576,0.9999190896004426,0.9983891985812564,0.9975981503912938,0.9994233255796705,0.996233919264969,0.9969871652018731,0.9996214080398963,0.9549966594384206,0.992993008915482,0.9987630214117416,0.9955993676811997,0.9977559449705787,0.9996211198398521,0.9985209412050959,0.9987534630116073,0.9992004341698858,0.9978980927573502,0.9996881367326836,0.9993498817484274,0.9993000590008914,0.9942765338759073,0.9992919911934341,0.9921913815080505,0.9905056441197224,0.9993376645240594,0.9933164431330589,0.99860078212436,0.9994630448227007,0.9991016873174882,0.9995015835856714,0.9997790684488309
