,y11RSHO,y11RELB,y11RWRA,y12RSHO,y12RELB,y12RWRA,y13RSHO,y13RELB,y13RWRA,y15RSHO,y15RELB,y15RWRA,y16RSHO,y16RELB,y16RWRA,y21RSHO,y21RELB,y21RWRA,y22RSHO,y22RELB,y22RWRA,y23RSHO,y23RELB,y23RWRA,y25RSHO,y25RELB,y25RWRA,y26RSHO,y26RELB,y26RWRA,y31RSHO,y31RELB,y31RWRA,y32RSHO,y32RELB,y32RWRA,y33RSHO,y33RELB,y33RWRA,y35RSHO,y35RELB,y35RWRA,y36RSHO,y36RELB,y36RWRA,y41RSHO,y41RELB,y41RWRA,y42RSHO,y42RELB,y42RWRA,y43RSHO,y43RELB,y43RWRA,y45RSHO,y45RELB,y45RWRA,y46RSHO,y46RELB,y46RWRA,y51RSHO,y51RELB,y51RWRA,y52RSHO,y52RELB,y52RWRA,y53RSHO,y53RELB,y53RWRA,y55RSHO,y55RELB,y55RWRA,y56RSHO,y56RELB,y56RWRA,y61RSHO,y61RELB,y61RWRA,y62RSHO,y62RELB,y62RWRA,y63RSHO,y63RELB,y63RWRA,y65RSHO,y65RELB,y65RWRA,y66RSHO,y66RELB,y66RWRA
y25RWRA,0.8168286117954154,0.77186354816241,0.7479086465826765,0.7840520515894137,0.7752263562846315,0.8042648061047667,0.5637508630399152,0.7076609298379395,0.7336386040508031,0.5271786030245428,0.7276157998582042,0.6393006275142671,0.8238051082507326,0.7279889793388097,0.711961318861149,0.733705090758185,0.7788456513156033,0.7625700238404832,0.7643450573408318,0.7993209670658322,0.8501604959419816,0.5640542560329512,0.636647546272488,0.7246425391937815,0.759521574666029,0.7763450134851122,1.0,0.900067040256504,0.7426200145780684,0.8021226668903857,0.8063648267925352,0.7615480898485071,0.7909753930320537,0.7088875857625483,0.8061236702659489,0.8352412411302561,0.5077452296293614,0.5914764564201748,0.7570345848978051,0.5797044910988899,0.815427437699999,0.7381239576143068,0.7898911927446933,0.7005658594680487,0.7468144422016858,0.781502626077958,0.6941471873618297,0.7732668650076816,0.7883368518073512,0.7512494726377992,0.8241284755921535,0.5914026284073699,0.6114022461654746,0.790596808272299,0.7181593337152815,0.6987143577128764,0.7232275675467909,0.73344167027935,0.7351853982885399,0.8578925756897494,0.7499707375332905,0.7202640441846425,0.7479491137662037,0.730019559783257,0.7294700687009765,0.8080875803962515,0.5344906491627399,0.51727778739721,0.7867557532973981,0.7792025133334295,0.7939363561219728,0.7683463119583285,0.8284036029977511,0.7424414393359169,0.7701902143814751,0.6670501786417795,0.7110492003758752,0.7596637916158019,0.7372580486470336,0.695505773483137,0.8104760173206074,0.5936546580502251,0.6688133893874526,0.6845297818460062,0.7135343466088326,0.7698116558094417,0.8347752019284199,0.7931563816322974,0.6882392893867679,0.8243081296187491
y26RSHO,0.9446133371365752,0.9050182647230287,0.795825251529594,0.9224285058152144,0.8821820529687822,0.9399840647430333,0.6780862284001694,0.8465982627782451,0.8423993484451393,0.6275539117686693,0.831969161187647,0.6684520017996103,0.958487733764976,0.8591735068325538,0.7734012598379753,0.8624306168773577,0.9201054940967427,0.7844385265720802,0.9249368342092389,0.9155170475630887,0.8957471955641575,0.6787084964484541,0.7418313238371882,0.8612126175820927,0.9200628174670569,0.8418516412958488,0.900067040256504,1.0,0.8475870847927517,0.8722557349315138,0.9377154123245787,0.9080408070000491,0.7817223494418165,0.843346017351989,0.8816771669320731,0.9415120619334835,0.6020353832321123,0.6979819902331116,0.8999471004662879,0.6775477872886647,0.8776380993714964,0.7932724122423737,0.9090764236033982,0.8215112649664998,0.8111241965412914,0.9331273029707788,0.81712084323645,0.8849319643256109,0.934338982305008,0.8796436185761165,0.9359581153899872,0.6931568556047336,0.7132468056227553,0.9048117056399722,0.8783536590564842,0.834969589102312,0.7434174226585726,0.811936616367109,0.8623857545209829,0.9219356679300296,0.8967653893830985,0.8637873660293317,0.8213114388017377,0.8677989614408076,0.8540587736157597,0.9245289278748307,0.6556342711389255,0.6038515011319664,0.782121470833761,0.9118569795050077,0.9231114076271804,0.7500812705480668,0.946133706520161,0.871181115806176,0.8211106382560814,0.762441121767629,0.8520904369530006,0.8029089425242324,0.8538500858156467,0.7872623392596705,0.9199852965470209,0.7128330652881439,0.7994026672080938,0.8007592727382711,0.8309389957052716,0.8753013983821498,0.8469624264970225,0.9045857604235592,0.8112607673371056,0.9011960334944237
y26RELB,0.8023883449757213,0.9166514790473298,0.696499840805118,0.9562428305745575,0.9373581319965668,0.8244079348203406,0.8791411878721129,0.9839802920907222,0.870243577330931,0.7779438028520294,0.820306556228926,0.6910727236336522,0.8383158392998078,0.9150988836101934,0.726744451190326,0.7512864527428145,0.915095808292354,0.6473671322644515,0.8748028637056924,0.9200192005639831,0.7912483960310658,0.900682899704445,0.9210782256701566,0.9793542873572365,0.8908451638589953,0.8428533599455773,0.7426200145780684,0.8475870847927517,1.0,0.7648476299570116,0.8387240605355546,0.9080831884068364,0.6904676658932344,0.9077651674513514,0.8453977760962185,0.8565180374676048,0.8745588002107105,0.9389806299683054,0.9183955798643196,0.8473194006914125,0.8020440711699119,0.7965247747027983,0.8309176891351062,0.9117574859049086,0.6384772678347979,0.9331793323386687,0.9630361206650712,0.9498772859750564,0.9280636181078885,0.8631931996214338,0.7837267380976365,0.9223001880586248,0.9178335234722864,0.8236915947488151,0.8257947085820622,0.7508931696448284,0.6947482183884556,0.8378930003563336,0.8616207138156476,0.8051179165111659,0.8054566958273955,0.8607152577810417,0.7179954394240164,0.8752774060264076,0.8335924183839512,0.8710198507018619,0.8998366631938902,0.8840205036547956,0.6249698311272199,0.8129175962237992,0.8227339529668323,0.7905882551906802,0.8759272103628453,0.9501295020240312,0.710634331111108,0.8376354265980854,0.8973248737683658,0.774745175650382,0.954011233139339,0.8871321835414249,0.8266415891007269,0.9180316911880535,0.9817393902134838,0.7248899265890474,0.9185754653595767,0.8826116800261035,0.68917964650404,0.909053750722413,0.9690333904202978,0.7682684219652803
y26RWRA,0.9262156569279643,0.7225988795481666,0.870481284727202,0.8545940618876519,0.8652673827632429,0.7887812580673199,0.7051878664437252,0.7685162766564124,0.8920404227400553,0.6028776004055133,0.8923702002333993,0.7363061692130227,0.8891117116177844,0.6934952958882331,0.9099748221442675,0.8792060854158221,0.7443143683435397,0.8787120178084181,0.8531865755268163,0.9107399917479448,0.9509110675714016,0.7119271858334275,0.749054952433801,0.8017418464567208,0.7461867172797736,0.8908996455555751,0.8021226668903857,0.8722557349315138,0.7648476299570116,1.0,0.8997078334169558,0.720095645138651,0.8802270562294731,0.8623573318514716,0.9328479581467645,0.8539626704980326,0.6431849730325707,0.6960460462217914,0.8596247522204875,0.6450811887213816,0.9234628680719398,0.8079620464853394,0.8990274429879089,0.7938593070745691,0.9299741542587394,0.8452016148137357,0.7501065883709073,0.8944658994089902,0.8415118749870872,0.8991814722644383,0.8416922763720184,0.7016904622417296,0.7675562983325045,0.9282780353309232,0.6649327336800729,0.8782748341665022,0.7726393073459786,0.8716659334003031,0.7157213052439038,0.9412528855451814,0.9046555418931107,0.7215627876007769,0.9277727081089244,0.7933902074582978,0.8344474720806739,0.856663291937931,0.6992800597838484,0.6495848155786041,0.9096417635766576,0.7052814764722264,0.9002340163830131,0.8428985786530239,0.8789832631677001,0.7945612930864276,0.953982396970192,0.858517325262276,0.6532940517144464,0.9279654545791327,0.8154173144103123,0.8472364105916462,0.819574923794442,0.7052037852155605,0.6904877360147706,0.867990466294798,0.7575823995265127,0.8840051599587854,0.8156339918796921,0.8981418664285746,0.7396883915080141,0.9210685998818262
y31RSHO,0.9371344657820111,0.8616116035140367,0.7696435416049551,0.914162970293235,0.8768256738814895,0.8782720625643979,0.6786743270040518,0.8305396411087698,0.8695025292174723,0.6208759505450923,0.8625924981565538,0.6915464802716068,0.945179832303417,0.8298643260873148,0.8044912763869457,0.8565207703308788,0.8820152332365465,0.8165446119592987,0.9485886892131323,0.9293703579269046,0.8911117533462349,0.6880062436282173,0.7283125949352826,0.8622213295132567,0.8827361513992539,0.8556533622312953,0.8063648267925352,0.9377154123245787,0.8387240605355546,0.8997078334169558,1.0,0.8649967423500595,0.7506027992924972,0.8600689855142304,0.8966345445071721,0.9152183815903072,0.6405794838477475,0.7167009857233926,0.8825743033140783,0.6739244153020455,0.903571199068777,0.7722474272049374,0.9183086331428099,0.8649822921391405,0.8421730672760604,0.9400627564608595,0.8004624311678709,0.8819636359419185,0.9265826850552542,0.9220140871377172,0.904807518595251,0.6953838037475174,0.7347567299449432,0.9090094002737676,0.8359264875491996,0.8448528163653893,0.7488358523364219,0.8079662654372198,0.8205935412347626,0.9289072333935724,0.9021975921725576,0.820190385621072,0.8676537255766342,0.9050707414599501,0.8768767382683881,0.9075393083425037,0.6938615450085015,0.6217210915649564,0.8169420919662325,0.8491612103413778,0.9220785433861725,0.7810494267905722,0.9425596700857313,0.8846924300490835,0.8540288548749102,0.7830478862046358,0.8165811384063225,0.853345449996723,0.8371541711592845,0.8297844334697208,0.895083596040731,0.7106364889405836,0.7715329420642444,0.8209007580712208,0.8181430985240897,0.8954859338132424,0.8372991320385529,0.9183121525023996,0.8013494330254198,0.897093664598846
y31RELB,0.8080630128883101,0.9861490854122833,0.6455055030666563,0.9499849764320193,0.8542889732168288,0.9277457317383417,0.6897633649358628,0.9195178298198271,0.7750608667489235,0.7034418092096453,0.7444122539054808,0.594417622855868,0.8994311444014325,0.953272139326687,0.6197914698405281,0.7448783216912279,0.9871224764158893,0.5929549581152557,0.9314747731847531,0.8574194616331737,0.7719053239318578,0.714386886791235,0.7582691018985261,0.9183613615092103,0.9875265702415843,0.7303000921216326,0.7615480898485071,0.9080408070000491,0.9080831884068364,0.720095645138651,0.8649967423500595,1.0,0.6100284551751171,0.8014489282217592,0.7533119586723765,0.9203046358179615,0.6592517936837218,0.7683128525344605,0.8973957870424709,0.7422343171580498,0.7504605569652499,0.7190647946049857,0.8238583925369812,0.8767113831108659,0.6203383249826333,0.9386195140300616,0.8765017713392026,0.8667486004687158,0.9354801174989543,0.8090995163853651,0.9017433028389463,0.7336120916080873,0.7361362879615571,0.8073998543512007,0.9548709594693963,0.6952813211038609,0.6122168391154226,0.6910947177720252,0.9281707403334,0.8190776854679951,0.7945191650681833,0.9260345474638144,0.6367666516501164,0.8881907435181857,0.847876785678226,0.9091012627384424,0.7034480544382901,0.6594154212631596,0.5590076251153254,0.9535626039044818,0.8182278722719138,0.6085994739016638,0.9083426617565574,0.9332597603541674,0.6357695935146985,0.6726380972521013,0.9689600772652005,0.6624510270842875,0.8545529722169677,0.7559475942306181,0.8983530551898072,0.7631600196368987,0.9110235887685498,0.6777147468478173,0.8867712636157062,0.8186850864162832,0.7464269974761844,0.8649563796606892,0.8903043891176358,0.7994059158330596
y31RWRA,0.8736165191900168,0.5885285813531216,0.9125301300620116,0.7703248756982715,0.8350706670642278,0.6768106646617696,0.5944458815284962,0.6769370171617001,0.8531222783777033,0.7017204055510806,0.8813221577453321,0.8000382573824314,0.7811173465502864,0.5217577651936167,0.9046065078032552,0.8940720717374951,0.6232175616124,0.8637203545901616,0.6767005391449402,0.8208605632514344,0.8479294298976516,0.6254255357272798,0.6398006469595074,0.7300842846579249,0.6195305259593361,0.8725958653220741,0.7909753930320537,0.7817223494418165,0.6904676658932344,0.8802270562294731,0.7506027992924972,0.6100284551751171,1.0,0.7487932576115464,0.9130677943334181,0.7387651227090529,0.5117731080836695,0.5729078201371346,0.8188813032592126,0.7328207544890268,0.882950337855508,0.8547650331516703,0.8340003853169585,0.7170206000448743,0.90945229420006,0.7484853717069306,0.6151686468898873,0.8457464777227098,0.7132853110289306,0.8170760595558973,0.7262476312708218,0.6036943819011554,0.7474122583474064,0.8919911439425154,0.4732578049975425,0.8455055022587669,0.7991557112588494,0.8329727657559712,0.7223679137617728,0.8623636445023537,0.866063974066557,0.7350918040547619,0.8432608131445574,0.6230657519911376,0.795820135968296,0.7538873260631741,0.5695699863947543,0.5682748659261545,0.9054812242778015,0.554773041578468,0.838048188160347,0.7746909166875365,0.8096891667051589,0.6649615901231264,0.8907768324562783,0.8068462649948962,0.49637529062301516,0.9186295509308113,0.7202687952218964,0.7591248169519706,0.6618132613843433,0.5827357014744177,0.6246053145369955,0.8340221563752203,0.759070827472132,0.8701533138265919,0.7593507607858686,0.8603002600377312,0.6133476023511905,0.8463886836401695
y32RSHO,0.8619659568311049,0.8204443672011071,0.7765054953814702,0.9149867550066337,0.9195493569979425,0.7685791853167464,0.9187964023780316,0.9234554934135891,0.922974568420943,0.6926726789111546,0.9019067119932781,0.6509264024470576,0.8795463677751979,0.8191050657329999,0.8502239653702955,0.8137251346850327,0.8270340014539898,0.7397532623665961,0.891985485753551,0.9221627475339935,0.8717940055003752,0.9277746555655488,0.9343480557111691,0.9229494749879493,0.8062471403500938,0.8946906613171911,0.7088875857625483,0.843346017351989,0.9077651674513514,0.8623573318514716,0.8600689855142304,0.8014489282217592,0.7487932576115464,1.0,0.9081504839757822,0.8184688101389282,0.871214476953395,0.9072342263475681,0.9043406530864578,0.7535884304830349,0.8761089629945862,0.8194600111482121,0.8507389937947623,0.8707626490628434,0.7478539238292253,0.9014922293405622,0.9194017509998651,0.9387757509941176,0.9190148041025238,0.8866522128191001,0.7720402119668751,0.9025064168002356,0.9220555220380022,0.8849855494852014,0.7413187636187364,0.8566420127058669,0.6884088819893457,0.9032827575227586,0.7434449228171044,0.8562939694779743,0.896148623995355,0.7544631094257328,0.8084046807986406,0.8727219599621766,0.8194814611185544,0.8536253634097424,0.9234623072974196,0.8867010387673027,0.7549711818212946,0.7476242485698883,0.8635591358624811,0.8382424586367326,0.8739502301326464,0.8975599985921203,0.8223034290646447,0.9400919489600671,0.7828634076586171,0.8578735116171008,0.9561065548314166,0.9398007743107591,0.8005693213765464,0.9238588172171045,0.8725693614835158,0.8351323864991855,0.8431883776449488,0.8999066807156564,0.7009860597784195,0.9126589215363647,0.9167912990933932,0.8139829598439449
y32RELB,0.9449742225394919,0.7523472572630988,0.881748399030916,0.8974720515315046,0.9334219673229002,0.7816362508674615,0.7733037571674481,0.8408924631810065,0.9408712317693584,0.7196585023064492,0.9371988941421614,0.8017363533308793,0.889527196747744,0.7144567485499252,0.9261983157636431,0.9164071838478949,0.779032801609792,0.8805978344698954,0.8530196464480203,0.9478268378864482,0.9196418996214993,0.7926078879948328,0.8094550541229494,0.8761854679622276,0.7681929780417939,0.9450022618207483,0.8061236702659489,0.8816771669320731,0.8453977760962185,0.9328479581467645,0.8966345445071721,0.7533119586723765,0.9130677943334181,0.9081504839757822,1.0,0.8421746799615545,0.7164565386985658,0.7710475754799558,0.9101839731112578,0.7739997943097957,0.9528842720794771,0.8835118816582654,0.9143558243068681,0.8452893487565749,0.8940353367696362,0.890573344226284,0.7997885612864253,0.9376710815792416,0.8765550547870179,0.9299578175363374,0.8047539441703664,0.7819690454586914,0.8640108812926433,0.9478701487060295,0.6668199246190858,0.9057644652971912,0.7977742965585549,0.9285133306696444,0.7753528995720553,0.9160871179146448,0.9380717367121745,0.7921046049700589,0.9174015074464108,0.8100242684427312,0.8791033199305545,0.8560006250138408,0.7706871547821481,0.7386119230806145,0.9069294834371986,0.6961238952865108,0.922231794068799,0.8702248068992032,0.9122698065549567,0.834894216564457,0.9156111082069213,0.9168553335888399,0.6823121639667057,0.9472775818940941,0.872830356765099,0.8985696650090251,0.79923887926037,0.7686854822964153,0.7819086165841527,0.8800299780985338,0.8460111749496368,0.9360789934730382,0.808764831277438,0.9473345031079707,0.7938653153192664,0.9002331108343674
y32RWRA,0.8825162405679352,0.9148934896049328,0.7118445267611779,0.9235927775514228,0.8680038059469686,0.9674943032969953,0.7000354164528882,0.8593724391353923,0.8282020788041411,0.5779410874631637,0.8285972688573465,0.6125248731238905,0.9340426484064016,0.9026571541260606,0.7462303774640661,0.7927340943827424,0.9419679694260107,0.7514276423747401,0.9164279080028431,0.9045505133128682,0.880025871752575,0.6967492745036711,0.7580589754586299,0.8626854660329206,0.9315187823080994,0.7955665480984557,0.8352412411302561,0.9415120619334835,0.8565180374676048,0.8539626704980326,0.9152183815903072,0.9203046358179615,0.7387651227090529,0.8184688101389282,0.8421746799615545,1.0,0.6391487326541568,0.7329499028783822,0.8718917313314762,0.6383183694495438,0.8589027462819981,0.7167587986809492,0.880128257426151,0.8179999542045454,0.7607104814634049,0.9124017531960492,0.8490323298082368,0.8849242826477975,0.9409585572112185,0.8737057251441934,0.9290515073326169,0.7244091605546005,0.7085334686546643,0.8871466275347103,0.9090258214738528,0.7653336676767108,0.6790894733679449,0.7919615109336816,0.8418484219117853,0.9009351468549486,0.8672180013800189,0.8457096302636087,0.7720879725696362,0.8869935590379777,0.8358334234928771,0.9011220547925175,0.681445752102577,0.6235224330856948,0.7502431780812513,0.9391773543205109,0.8947447461300438,0.6961075431187945,0.94901661856256,0.9078944945480583,0.8045533406634237,0.7390931500308074,0.8925570438080486,0.7842965950704908,0.8614146366054496,0.8150987677149745,0.9483139273679388,0.7427888782802291,0.8198574310405444,0.7664898979058081,0.7904414098461785,0.8404294664425775,0.823240300152006,0.8712808928785208,0.85059781837548,0.9071713971158608
y33RSHO,0.5746366762226893,0.7120888699807503,0.5116638790668259,0.7637011378374252,0.7853480660876012,0.572184269777997,0.9709023004971016,0.8790527928280755,0.7540357786143258,0.5741817400618013,0.7148396379117877,0.47997464027717324,0.625866222434306,0.7752099427616962,0.6176932495136808,0.5214073691796068,0.7028343781875038,0.492699091288878,0.7114966634146729,0.7837695249782327,0.6387897419328937,0.9669528972056031,0.9682667236816992,0.8365106313545932,0.6346482456637882,0.7320986343464722,0.5077452296293614,0.6020353832321123,0.8745588002107105,0.6431849730325707,0.6405794838477475,0.6592517936837218,0.5117731080836695,0.871214476953395,0.7164565386985658,0.6391487326541568,1.0,0.9839901002932864,0.7162651765268707,0.6533615167357952,0.6651423166244538,0.6029457314699631,0.6403323948570443,0.7454357352998794,0.42759738912811723,0.7192476452799237,0.9299086301247975,0.8118666983357556,0.7768893473679819,0.7243334053655512,0.5099827050206119,0.983061836594343,0.9042053975536728,0.6288856365413328,0.610225643589025,0.5910044475406778,0.48192392935615647,0.8056663388057463,0.5349774847077727,0.5832621481963981,0.6436787177006993,0.553513164361626,0.5983475247631045,0.7505072018712228,0.6041486638191442,0.6284362371743232,0.9842571756841387,0.983791482408858,0.4862218779789877,0.5732237506071853,0.6374223592997692,0.7723199548215105,0.6521065501545864,0.815401388762492,0.6035957110572417,0.8615942090386165,0.7203245696478641,0.6644090203539704,0.9048925421845052,0.8806518035989462,0.6201344874866517,0.9741753846607308,0.863985936134768,0.5910182061240016,0.6927025240661365,0.7000863829067682,0.4162888231164125,0.7248192535913687,0.9177006508036498,0.557183593783438
y33RELB,0.659979603868008,0.8076244235497222,0.5775408237313369,0.851780494246311,0.8510574610831546,0.6733788013711093,0.9705405040162496,0.9434061267885634,0.8099223033220111,0.6513112522248555,0.7633376543762348,0.5454430207676667,0.7131953440866388,0.8523494617719147,0.6641528868792673,0.5970698368405105,0.7996440569089237,0.5542069491921066,0.7903487132260254,0.8455575633286266,0.7075876080552495,0.977312840627143,0.9796718776966016,0.911414867895792,0.7451418766408064,0.7769803462591289,0.5914764564201748,0.6979819902331116,0.9389806299683054,0.6960460462217914,0.7167009857233926,0.7683128525344605,0.5729078201371346,0.9072342263475681,0.7710475754799558,0.7329499028783822,0.9839901002932864,1.0,0.8043080400887384,0.7252692968138322,0.7162907278572257,0.677506112985354,0.7097641737746726,0.8213398828541744,0.49725909156681214,0.8107559581445837,0.9709258797618722,0.8803926098708533,0.8542659019025738,0.7784054358673823,0.6195227864672956,0.9889705460973945,0.9305435298215949,0.7080518560897731,0.7129896315742239,0.6485711803036398,0.5432154703015689,0.8285890904561719,0.6577885579301067,0.6710886287440017,0.7061927874159369,0.6699660928634579,0.6485488772728379,0.8182356103412985,0.7004662256194945,0.7252332212993592,0.9850539140313674,0.9785662331040004,0.5352886633614633,0.6778922850387703,0.7079031534136586,0.7817847244174292,0.7462349342551854,0.8896514176596021,0.6463230359157977,0.8785017541879234,0.808839710640303,0.702917665413215,0.9444289713856294,0.9074291176681517,0.7090673514198713,0.986143211848876,0.9304378722119819,0.6446147599361557,0.7863997175314534,0.7687110271623625,0.5129382329767149,0.8008745747374678,0.9670361781879553,0.6466616467015631
y33RWRA,0.9154988275570971,0.8829540500224131,0.847377266539031,0.9698684326270955,0.9465154835132361,0.8462976466131579,0.7597699137513535,0.9253615901566188,0.900067782952553,0.8641726271741627,0.8795815950163397,0.7811583738120336,0.9103750024925463,0.8257462926781792,0.824873923536225,0.9108954443707212,0.8852244185618755,0.7178504427435783,0.9017206278044316,0.9264180811024503,0.8783118746617414,0.7968528386724393,0.8265491898928945,0.9521968978504946,0.9071859908275113,0.8651107135542502,0.7570345848978051,0.8999471004662879,0.9183955798643196,0.8596247522204875,0.8825743033140783,0.8973957870424709,0.8188813032592126,0.9043406530864578,0.9101839731112578,0.8718917313314762,0.7162651765268707,0.8043080400887384,1.0,0.8788915359014774,0.8704017637860162,0.8953190635884606,0.8951981132850451,0.9028731176640161,0.8041379017670932,0.9621429907565132,0.8573104482637164,0.9651280921597927,0.9051201764690846,0.8878041371372586,0.8863033545217744,0.7923645809846371,0.8844469348422337,0.9131975107478402,0.7924704476805297,0.8792747907001874,0.7673886763554442,0.8244760125864514,0.9325652741389953,0.897578784310525,0.9111450735587906,0.9333014123454524,0.7811671907169735,0.8207230870987219,0.9040800444015036,0.926630079880372,0.7755094702346449,0.7529005918742833,0.7393975960724644,0.8068820893403564,0.8810975909636968,0.7472115093372057,0.9311373463900492,0.886856461720409,0.7895770869063458,0.8408033431203288,0.8228838021501166,0.8414718040057162,0.9020904510145389,0.8332615249567479,0.8368379327376656,0.8037913159877712,0.9049822893822774,0.8086620385301269,0.9538524608058185,0.9427613242922862,0.794066665204649,0.9746632406874756,0.8650122149510289,0.8714654243298382
y35RSHO,0.7228068404058255,0.6997110721154538,0.7565162011461646,0.8461020069740142,0.879138833802623,0.6188478990253875,0.6580992606423391,0.8322709676784122,0.8224865662505727,0.970462556702556,0.7711596989898633,0.8190215314801753,0.6971732546744255,0.619811845252957,0.7242416473746012,0.8093406726254014,0.6963488197750305,0.5618161890051044,0.686996352099002,0.7719965429780696,0.643818196286191,0.7261784251490406,0.7179732264777805,0.8717323792454776,0.7259185138086606,0.8017891833392529,0.5797044910988899,0.6775477872886647,0.8473194006914125,0.6450811887213816,0.6739244153020455,0.7422343171580498,0.7328207544890268,0.7535884304830349,0.7739997943097957,0.6383183694495438,0.6533615167357952,0.7252692968138322,0.8788915359014774,1.0,0.7266253186867044,0.8626141409448225,0.7339155492647629,0.8482921221102301,0.6577743494127861,0.8116376954984998,0.7147387347610202,0.8701572689244892,0.7086335777464077,0.7518976843491331,0.6336795671892564,0.7100215399583425,0.8836121003134533,0.7714568952376736,0.5399524068501411,0.7807819568266455,0.7618237780182102,0.7063030036597472,0.8752079892616684,0.715663413290443,0.7606453919179754,0.8921773244623518,0.5892389096689834,0.6283695571810552,0.822964758394255,0.7909678979739972,0.7036657490129584,0.7314540251711161,0.5619182438063768,0.5614493481082241,0.7316232176732758,0.6799948501114027,0.7461508877058453,0.7433448158292554,0.608686498193919,0.6946391900026659,0.6298064672032334,0.7617116184378525,0.7686886515849496,0.7193046865942405,0.5965773679395773,0.6933343623243189,0.8552372348230567,0.7044862339244361,0.9521895599160171,0.8904778205825418,0.6267609350072865,0.8670946828775778,0.7367661892122865,0.6467174112211304
y35RELB,0.9145028208170701,0.753232520029129,0.8599644272421048,0.871130669221815,0.9091611740857332,0.7920815363895726,0.7059144151891938,0.7975829792314998,0.9091279363147181,0.6701349826830928,0.934259109586867,0.789248666644339,0.910156658373911,0.7103178018660844,0.9151966430081213,0.9028510935173296,0.7751838912569078,0.840634729263523,0.8545377986562167,0.911102477081503,0.9278094430280016,0.7174173704052587,0.7617622240006376,0.8213691670477886,0.7626498842115009,0.9032530798294699,0.815427437699999,0.8776380993714964,0.8020440711699119,0.9234628680719398,0.903571199068777,0.7504605569652499,0.882950337855508,0.8761089629945862,0.9528842720794771,0.8589027462819981,0.6651423166244538,0.7162907278572257,0.8704017637860162,0.7266253186867044,1.0,0.8605313947419961,0.9291195349565571,0.822698944268059,0.88774302724138,0.861735176881574,0.7685900253116248,0.8958132416662811,0.8520487772038761,0.9262871098520513,0.823264560772958,0.7229926862798227,0.8073977293881414,0.9264646388108023,0.6658133860828168,0.8934262403195976,0.8153051341040196,0.8859778797502726,0.7548644018674591,0.917032622378105,0.9454076935849813,0.7738618951753665,0.8734700261008422,0.8034828650903296,0.8488645435931643,0.8590422009194231,0.7102716195705475,0.6720216068533499,0.9058794680385103,0.7284704657404549,0.9251952621671896,0.8594970647350021,0.9237346606303682,0.8107715404019832,0.8961152062968828,0.8456441106389393,0.6814338985342471,0.960733187402295,0.846571802887437,0.8764127744681546,0.8210293319735367,0.7183191844236424,0.7347839627248429,0.8650345783371417,0.8042644922755142,0.9215245019059476,0.8500814499467876,0.9257730054142886,0.7590825258727558,0.9017227585913762
y35RWRA,0.8584000206439129,0.6930599759370767,0.8636346594835338,0.8439083490807605,0.8888357431285286,0.6809995659312824,0.6413546178188803,0.7845328458805882,0.8732167371793758,0.8373473510621765,0.8332113190321785,0.83618380828143,0.8013255264456871,0.614490235024481,0.8654518066539352,0.9013330199452175,0.6974303119872269,0.7490117471357406,0.7496017623421923,0.8300785733656242,0.8334767874538908,0.6913362726129819,0.7045013128042104,0.8285035809936159,0.7187203221528566,0.8434870623735016,0.7381239576143068,0.7932724122423737,0.7965247747027983,0.8079620464853394,0.7722474272049374,0.7190647946049857,0.8547650331516703,0.8194600111482121,0.8835118816582654,0.7167587986809492,0.6029457314699631,0.677506112985354,0.8953190635884606,0.8626141409448225,0.8605313947419961,1.0,0.8135173314068029,0.8215169305685437,0.8366408996135478,0.8199883430840045,0.6997114255942873,0.8788631905779593,0.7515899144164919,0.809999660525682,0.7409241113092151,0.663047318714185,0.8376933716466106,0.8653977811206622,0.5653817926777186,0.8825042089197679,0.8039086314672557,0.7799095881079289,0.8167112141237488,0.8532365831890163,0.8663399078552164,0.8341324115353616,0.7619173113967211,0.6825920791676562,0.8480312159242487,0.8533752698028695,0.6614857968374023,0.662895558991752,0.787316361169742,0.6139213842008792,0.8251223546640286,0.8171103000960884,0.8270363109745872,0.7421241202021601,0.7507810716602842,0.7717865178834221,0.6026677806658816,0.8653454788343642,0.7814355459653511,0.7728413977012206,0.7237427821638038,0.6608508861167746,0.7541895873602503,0.798265348072214,0.886171315694673,0.9081078859077244,0.7480570809250645,0.8976296123958133,0.7000759981768109,0.7991305289871359
